rank_date,country_full,total_points,rank
2011-01-31,Jamaica,1326.300640412372,36
2011-01-31,Morocco,1304.1952696730443,37
2011-01-31,Mali,1296.902109552788,38
2011-01-31,Cameroon,1270.6968405009748,39
2011-01-31,Serbia,1245.4560952096294,40
2011-01-31,Argentina,1178.369782161095,41
2011-01-31,Ivory Coast,1156.6546922877635,42
2011-01-31,England,1069.9968275449746,43
2011-01-31,Costa Rica,1022.8897129139183,44
2011-01-31,Mexico,1022.794665672953,45
2011-01-31,Poland,1011.7542638750595,46
2011-01-31,Ukraine,1009.686353164355,47
2011-01-31,Wales,950.456709463913,48
2011-02-28,Qatar,2014.9058792091557,1
2011-02-28,Sweden,1983.2312619562967,2
2011-02-28,Croatia,1975.9101313205283,3
2011-02-28,United States,1948.6693747071117,4
2011-02-28,Chile,1944.0691748380993,5
2011-02-28,Venezuela,1925.5106834288927,6
2011-02-28,Iran,1924.0551178245491,7
2011-02-28,Iraq,1923.2842631963692,8
2011-02-28,France,1916.803810801212,9
2011-02-28,New Zealand,1888.20357517805,10
2011-02-28,Uruguay,1887.5023717269376,11
2011-02-28,Germany,1845.5730235819055,12
2011-02-28,Tunisia,1835.3673370810966,13
2011-02-28,Netherlands,1792.0547521878195,14
2011-02-28,Portugal,1787.847914146314,15
2011-02-28,Denmark,1779.4190429721514,16
2011-02-28,Japan,1773.9548462855205,17
2011-02-28,Algeria,1755.660104411191,18
2011-02-28,Colombia,1728.955877047479,19
2011-02-28,Switzerland,1666.4518341448925,20
2011-02-28,Belgium,1637.4677785093886,21
2011-02-28,Spain,1617.6305848363334,22
2011-02-28,Senegal,1576.67898475771,23
2011-02-28,Peru,1567.5405093915524,24
2011-02-28,Canada,1552.745878831806,25
2011-02-28,Ecuador,1552.5425139716078,26
2011-02-28,Australia,1545.1517551686513,27
2011-02-28,Italy,1540.936297315723,28
2011-02-28,United Arab Emirates,1522.7258641678063,29
2011-02-28,Brazil,1494.4347856834147,30
2011-02-28,Panama,1461.4549794188722,31
2011-02-28,South Korea,1425.431874182368,32
2011-02-28,Egypt,1404.0279024658487,33
2011-02-28,Nigeria,1375.8298271326628,34
2011-02-28,Saudi Arabia,1369.1543929380832,35
2011-02-28,Jamaica,1331.401539571585,36
2011-02-28,Morocco,1316.628571357529,37
2011-02-28,Mali,1303.6258717665223,38
2011-02-28,Cameroon,1268.8836938450445,39
2011-02-28,Serbia,1258.9183150387573,40
2011-02-28,Argentina,1179.274423596824,41
2011-02-28,Ivory Coast,1154.3336569275023,42
2011-02-28,England,1065.4396540055081,43
2011-02-28,Ukraine,1023.7316816690038,44
2011-02-28,Mexico,1022.5116242134197,45
2011-02-28,Poland,1017.5650222135351,46
2011-02-28,Costa Rica,1017.1803446667602,47
2011-02-28,Wales,960.3627967568577,48
2011-03-31,Qatar,2018.9876334932148,1
2011-03-31,Sweden,1996.1626352407782,2
2011-03-31,Croatia,1960.0999515231229,3
2011-03-31,Chile,1950.8411536878655,4
2011-03-31,United States,1944.104125290346,5
2011-03-31,Venezuela,1927.3857043606777,6
2011-03-31,Iran,1927.283971322121,7
2011-03-31,Iraq,1926.3841657551998,8
2011-03-31,France,1924.505509239425,9
2011-03-31,New Zealand,1899.01774983004,10
2011-03-31,Uruguay,1885.965682800541,11
2011-03-31,Tunisia,1847.092038440566,12
2011-03-31,Germany,1839.5753947839914,13
2011-03-31,Netherlands,1784.5837950908892,14
2011-03-31,Denmark,1777.938721988402,15
2011-03-31,Portugal,1774.8668512038416,16
2011-03-31,Japan,1767.6095040321427,17
2011-03-31,Algeria,1764.6726106814708,18
2011-03-31,Colombia,1739.7742308128843,19
2011-03-31,Switzerland,1658.2432765539318,20
2011-03-31,Belgium,1644.2692742670374,21
2011-03-31,Spain,1614.5913001729639,22
2011-03-31,Peru,1575.8782334071645,23
2011-03-31,Ecuador,1573.67332671677,24
2011-03-31,Senegal,1570.8487222079639,25
2011-03-31,Canada,1561.779310169207,26
2011-03-31,Australia,1542.9597823511206,27
2011-03-31,Italy,1542.734274346373,28
2011-03-31,United Arab Emirates,1511.6876424601405,29
2011-03-31,Brazil,1506.4664315398252,30
2011-03-31,Panama,1471.609361781397,31
2011-03-31,South Korea,1422.8167412447704,32
2011-03-31,Egypt,1398.43145936214,33
2011-03-31,Nigeria,1389.9186041005403,34
2011-03-31,Saudi Arabia,1370.622082964081,35
2011-03-31,Jamaica,1331.1095704456106,36
2011-03-31,Mali,1309.1385411538538,37
2011-03-31,Morocco,1308.148049097072,38
2011-03-31,Serbia,1256.4920194994768,39
2011-03-31,Cameroon,1251.0649432706412,40
2011-03-31,Argentina,1183.6007655099888,41
2011-03-31,Ivory Coast,1153.9167588118019,42
2011-03-31,England,1057.550873084079,43
2011-03-31,Ukraine,1026.6983504066384,44
2011-03-31,Mexico,1024.5741338557714,45
2011-03-31,Costa Rica,1016.9469917959726,46
2011-03-31,Poland,1008.5562429154792,47
2011-03-31,Wales,972.50352097904,48
2011-04-30,Qatar,2020.376057032928,1
2011-04-30,Sweden,1993.8469499454159,2
2011-04-30,Croatia,1964.0451862266668,3
2011-04-30,Chile,1951.824837306886,4
2011-04-30,Iran,1938.1588534305902,5
2011-04-30,France,1935.6207080200825,6
2011-04-30,United States,1935.0428052206314,7
2011-04-30,Iraq,1927.544109298769,8
2011-04-30,Venezuela,1916.2555934858776,9
2011-04-30,New Zealand,1878.8796228665867,10
2011-04-30,Uruguay,1875.938126837752,11
2011-04-30,Tunisia,1843.722562420529,12
2011-04-30,Germany,1834.5358388067775,13
2011-04-30,Netherlands,1795.6641365329665,14
2011-04-30,Denmark,1784.727337075832,15
2011-04-30,Portugal,1768.6954303072805,16
2011-04-30,Algeria,1765.9986958203133,17
2011-04-30,Japan,1757.8835094911399,18
2011-04-30,Colombia,1751.9551755053212,19
2011-04-30,Switzerland,1664.3177705082562,20
2011-04-30,Belgium,1629.3060295802532,21
2011-04-30,Spain,1624.226795497798,22
2011-04-30,Peru,1593.9048686495712,23
2011-04-30,Ecuador,1587.4385589894653,24
2011-04-30,Senegal,1577.0470237383377,25
2011-04-30,Canada,1566.4279723953505,26
2011-04-30,Australia,1554.075719830179,27
2011-04-30,Italy,1521.066080803693,28
2011-04-30,Brazil,1509.2600461596007,29
2011-04-30,United Arab Emirates,1508.2614896355653,30
2011-04-30,Panama,1474.7125297295806,31
2011-04-30,South Korea,1437.6306235989116,32
2011-04-30,Egypt,1403.6284172454687,33
2011-04-30,Nigeria,1369.11133994937,34
2011-04-30,Saudi Arabia,1354.835440869521,35
2011-04-30,Jamaica,1346.9148475118363,36
2011-04-30,Mali,1326.16014155535,37
2011-04-30,Morocco,1302.170019137805,38
2011-04-30,Serbia,1255.0958848350656,39
2011-04-30,Cameroon,1241.0507984224298,40
2011-04-30,Argentina,1192.7570870413806,41
2011-04-30,Ivory Coast,1143.5961563041658,42
2011-04-30,England,1064.5773447376623,43
2011-04-30,Mexico,1023.2489974564522,44
2011-04-30,Poland,1023.172325584894,45
2011-04-30,Costa Rica,1018.2443400905777,46
2011-04-30,Ukraine,1009.3218468265374,47
2011-04-30,Wales,990.3105439033599,48
2011-05-31,Qatar,2026.4194814938844,1
2011-05-31,Sweden,1999.1950544717276,2
2011-05-31,Chile,1955.961265644752,3
2011-05-31,Croatia,1953.769211492788,4
2011-05-31,France,1948.1638985758675,5
2011-05-31,United States,1945.9738100558739,6
2011-05-31,Iran,1941.2900690524834,7
2011-05-31,Iraq,1913.9662999272932,8
2011-05-31,Venezuela,1897.0994589173956,9
2011-05-31,Uruguay,1882.4840000568497,10
2011-05-31,New Zealand,1881.1253791491897,11
2011-05-31,Germany,1855.5801112576214,12
2011-05-31,Tunisia,1844.9681181749695,13
2011-05-31,Netherlands,1790.0405682191886,14
2011-05-31,Portugal,1786.351109854005,15
2011-05-31,Denmark,1766.3874095311876,16
2011-05-31,Algeria,1758.5867025942391,17
2011-05-31,Colombia,1748.0878396350752,18
2011-05-31,Japan,1743.258682939832,19
2011-05-31,Switzerland,1661.6518040783894,20
2011-05-31,Belgium,1620.2621977123688,21
2011-05-31,Spain,1613.9826015235194,22
2011-05-31,Ecuador,1589.0507691483076,23
2011-05-31,Canada,1587.8428345032007,24
2011-05-31,Senegal,1582.315386017999,25
2011-05-31,Peru,1574.2089124148536,26
2011-05-31,Australia,1548.7789355427783,27
2011-05-31,Italy,1532.9340908797794,28
2011-05-31,Brazil,1514.1634609126888,29
2011-05-31,United Arab Emirates,1487.517225348759,30
2011-05-31,Panama,1482.974787256079,31
2011-05-31,South Korea,1441.354687195737,32
2011-05-31,Egypt,1397.5541407744124,33
2011-05-31,Nigeria,1364.9613279200407,34
2011-05-31,Jamaica,1362.6294827469644,35
2011-05-31,Saudi Arabia,1344.08378066651,36
2011-05-31,Mali,1334.1349284869873,37
2011-05-31,Morocco,1300.0833970153456,38
2011-05-31,Serbia,1258.9272018494798,39
2011-05-31,Cameroon,1256.8075855403033,40
2011-05-31,Argentina,1197.7627849411697,41
2011-05-31,Ivory Coast,1154.6598113422335,42
2011-05-31,England,1077.078071828195,43
2011-05-31,Mexico,1042.3574233307393,44
2011-05-31,Poland,1027.046253504275,45
2011-05-31,Costa Rica,1019.1224285937614,46
2011-05-31,Ukraine,995.077201056486,47
2011-05-31,Wales,974.9409166630641,48
2011-06-30,Qatar,2013.7293561556787,1
2011-06-30,Sweden,2001.1239341920896,2
2011-06-30,Croatia,1972.4878960741123,3
2011-06-30,Iran,1959.4523019420424,4
2011-06-30,Chile,1954.994034714668,5
2011-06-30,United States,1947.608898997922,6
2011-06-30,France,1944.3960716193542,7
2011-06-30,Iraq,1932.3736636085384,8
2011-06-30,Venezuela,1902.2499858454223,9
2011-06-30,Uruguay,1900.6116281638147,10
2011-06-30,New Zealand,1880.945148643319,11
2011-06-30,Tunisia,1848.923029651136,12
2011-06-30,Germany,1848.897133729355,13
2011-06-30,Portugal,1789.191122961519,14
2011-06-30,Netherlands,1788.905815944294,15
2011-06-30,Algeria,1767.8824930634307,16
2011-06-30,Denmark,1767.1720559628072,17
2011-06-30,Japan,1739.014259247447,18
2011-06-30,Colombia,1737.910638282069,19
2011-06-30,Switzerland,1668.1827331445306,20
2011-06-30,Spain,1605.2017781890731,21
2011-06-30,Belgium,1603.564805905154,22
2011-06-30,Ecuador,1588.5182344265143,23
2011-06-30,Canada,1575.5547506471025,24
2011-06-30,Senegal,1572.4697614582867,25
2011-06-30,Peru,1568.3898731992776,26
2011-06-30,Australia,1551.4057393262447,27
2011-06-30,Brazil,1521.1375312960713,28
2011-06-30,Italy,1519.2431805551712,29
2011-06-30,United Arab Emirates,1486.8311073452496,30
2011-06-30,Panama,1466.4889935827075,31
2011-06-30,South Korea,1439.3070559799894,32
2011-06-30,Egypt,1409.3650230050437,33
2011-06-30,Jamaica,1367.9109968497603,34
2011-06-30,Nigeria,1363.041447891176,35
2011-06-30,Saudi Arabia,1354.2185335100453,36
2011-06-30,Mali,1343.9758610719712,37
2011-06-30,Morocco,1323.504354288643,38
2011-06-30,Serbia,1281.5669559053329,39
2011-06-30,Cameroon,1264.5215841003935,40
2011-06-30,Argentina,1190.6809142371496,41
2011-06-30,Ivory Coast,1146.080988645087,42
2011-06-30,England,1074.6265547165747,43
2011-06-30,Mexico,1045.9882263487195,44
2011-06-30,Costa Rica,1019.7585701287725,45
2011-06-30,Poland,1016.6457348105662,46
2011-06-30,Ukraine,996.395736175396,47
2011-06-30,Wales,967.0693435107921,48
2011-07-31,Qatar,2016.8305328631636,1
2011-07-31,Sweden,1992.7760352784192,2
2011-07-31,Croatia,1972.767673907095,3
2011-07-31,Chile,1965.6400574312452,4
2011-07-31,France,1960.7710820578372,5
2011-07-31,Iran,1949.6460592379844,6
2011-07-31,Iraq,1944.576396557738,7
2011-07-31,United States,1941.3909319400213,8
2011-07-31,Uruguay,1894.1828891755088,9
2011-07-31,Venezuela,1887.4923375870176,10
2011-07-31,New Zealand,1868.051812400649,11
2011-07-31,Germany,1848.972636507076,12
2011-07-31,Tunisia,1845.6328469242812,13
2011-07-31,Netherlands,1793.898294536914,14
2011-07-31,Portugal,1791.6169244085174,15
2011-07-31,Algeria,1773.5271373600285,16
2011-07-31,Denmark,1765.1487883811103,17
2011-07-31,Colombia,1739.8136754583281,18
2011-07-31,Japan,1729.9510307991818,19
2011-07-31,Switzerland,1658.8445458148494,20
2011-07-31,Ecuador,1604.2861892014357,21
2011-07-31,Belgium,1601.5039521611627,22
2011-07-31,Spain,1600.3216112688435,23
2011-07-31,Canada,1576.9442107229413,24
2011-07-31,Senegal,1568.778218356493,25
2011-07-31,Peru,1552.6277409939107,26
2011-07-31,Australia,1550.7898495564152,27
2011-07-31,Italy,1515.9436127711654,28
2011-07-31,Brazil,1511.2599027714991,29
2011-07-31,United Arab Emirates,1488.4480078333386,30
2011-07-31,Panama,1449.5232018759757,31
2011-07-31,South Korea,1446.996741944164,32
2011-07-31,Egypt,1383.6654302492932,33
2011-07-31,Nigeria,1373.8239966320375,34
2011-07-31,Jamaica,1367.499083708665,35
2011-07-31,Saudi Arabia,1353.895567115161,36
2011-07-31,Mali,1335.4861566808636,37
2011-07-31,Morocco,1331.0383882491456,38
2011-07-31,Serbia,1282.8273545627937,39
2011-07-31,Cameroon,1247.5722254684154,40
2011-07-31,Argentina,1198.7379638782406,41
2011-07-31,Ivory Coast,1148.065323701057,42
2011-07-31,England,1064.3330000464048,43
2011-07-31,Mexico,1041.076118791977,44
2011-07-31,Poland,1025.9000232625826,45
2011-07-31,Costa Rica,1025.2800948457464,46
2011-07-31,Wales,985.4537728995651,47
2011-07-31,Ukraine,984.4185488333942,48
2011-08-31,Sweden,2018.7066883577654,1
2011-08-31,Qatar,2016.764281982587,2
2011-08-31,Chile,1973.201799734918,3
2011-08-31,Iraq,1968.165628881551,4
2011-08-31,France,1967.4150357058413,5
2011-08-31,Croatia,1966.159911217912,6
2011-08-31,Iran,1951.5970855405608,7
2011-08-31,United States,1930.3793839489188,8
2011-08-31,Uruguay,1892.3342450882371,9
2011-08-31,Venezuela,1874.8967581683942,10
2011-08-31,New Zealand,1868.5907512617132,11
2011-08-31,Tunisia,1860.054633285254,12
2011-08-31,Germany,1850.2711811571007,13
2011-08-31,Netherlands,1796.8224704572256,14
2011-08-31,Portugal,1786.2758142845094,15
2011-08-31,Denmark,1762.4988752788367,16
2011-08-31,Algeria,1760.8771112720146,17
2011-08-31,Colombia,1734.0516447213092,18
2011-08-31,Japan,1712.5462783228224,19
2011-08-31,Switzerland,1666.4849047975908,20
2011-08-31,Belgium,1609.5172095110745,21
2011-08-31,Spain,1606.7307340786772,22
2011-08-31,Ecuador,1585.9794234452627,23
2011-08-31,Canada,1565.58915809933,24
2011-08-31,Senegal,1562.8772612848982,25
2011-08-31,Peru,1561.1710772452745,26
2011-08-31,Australia,1550.9544166432931,27
2011-08-31,Brazil,1521.2488892708984,28
2011-08-31,Italy,1504.9733148241955,29
2011-08-31,United Arab Emirates,1498.0172382070098,30
2011-08-31,South Korea,1447.0703748293492,31
2011-08-31,Panama,1444.252233671241,32
2011-08-31,Egypt,1401.1919113855688,33
2011-08-31,Nigeria,1396.3225485347998,34
2011-08-31,Jamaica,1379.7656428402438,35
2011-08-31,Saudi Arabia,1351.1649002528168,36
2011-08-31,Morocco,1330.583346913111,37
2011-08-31,Mali,1327.2130662886318,38
2011-08-31,Serbia,1296.8998548762208,39
2011-08-31,Cameroon,1246.4106595919848,40
2011-08-31,Argentina,1202.1727908235123,41
2011-08-31,Ivory Coast,1152.9314770937563,42
2011-08-31,England,1042.7569608785234,43
2011-08-31,Costa Rica,1038.5257918816403,44
2011-08-31,Mexico,1029.489806532285,45
2011-08-31,Poland,1024.6201508759048,46
2011-08-31,Ukraine,1005.3651674217652,47
2011-08-31,Wales,979.1290530280888,48
2011-09-30,Sweden,2021.2614178703907,1
2011-09-30,Qatar,1999.5867629277602,2
2011-09-30,Croatia,1976.9451547375052,3
2011-09-30,France,1976.4003837493265,4
2011-09-30,Chile,1971.94258257412,5
2011-09-30,Iraq,1965.3503041504027,6
2011-09-30,Iran,1958.31317053667,7
2011-09-30,United States,1931.8902805386058,8
2011-09-30,Uruguay,1900.5402724445805,9
2011-09-30,Venezuela,1882.2666199106438,10
2011-09-30,New Zealand,1878.4776713903434,11
2011-09-30,Tunisia,1862.028855003429,12
2011-09-30,Germany,1843.256882691709,13
2011-09-30,Portugal,1784.4156397465563,14
2011-09-30,Netherlands,1783.1189162686821,15
2011-09-30,Denmark,1767.051662421998,16
2011-09-30,Algeria,1749.1572121284082,17
2011-09-30,Colombia,1746.5459064473741,18
2011-09-30,Japan,1718.3066622897268,19
2011-09-30,Switzerland,1676.0688000509872,20
2011-09-30,Spain,1610.896728424627,21
2011-09-30,Belgium,1609.9337546239435,22
2011-09-30,Ecuador,1596.068080371323,23
2011-09-30,Canada,1578.4634097482735,24
2011-09-30,Senegal,1557.5693188737018,25
2011-09-30,Australia,1555.0582652986498,26
2011-09-30,Peru,1542.7901413090137,27
2011-09-30,Brazil,1511.0278860400601,28
2011-09-30,United Arab Emirates,1500.9757504334534,29
2011-09-30,Italy,1492.9293330865546,30
2011-09-30,South Korea,1447.2095398976764,31
2011-09-30,Panama,1419.664527412563,32
2011-09-30,Egypt,1408.3998724909393,33
2011-09-30,Jamaica,1394.0020076284654,34
2011-09-30,Nigeria,1390.6014851238522,35
2011-09-30,Morocco,1348.7391288843467,36
2011-09-30,Saudi Arabia,1346.7977197861605,37
2011-09-30,Mali,1323.721328883586,38
2011-09-30,Serbia,1287.7391398469852,39
2011-09-30,Cameroon,1252.4917212797352,40
2011-09-30,Argentina,1202.4212227446017,41
2011-09-30,Ivory Coast,1143.8784433755052,42
2011-09-30,England,1039.9967914785261,43
2011-09-30,Poland,1033.6009071176884,44
2011-09-30,Costa Rica,1028.6815753649046,45
2011-09-30,Mexico,1023.1725103969189,46
2011-09-30,Ukraine,1012.1609415156696,47
2011-09-30,Wales,990.1345858424337,48
2011-10-31,Sweden,2027.4026760427157,1
2011-10-31,Qatar,1996.13064687098,2
2011-10-31,France,1981.542614259083,3
2011-10-31,Croatia,1977.0014698956304,4
2011-10-31,Iraq,1970.7425574296326,5
2011-10-31,Chile,1965.5645405768064,6
2011-10-31,Iran,1947.6430818258573,7
2011-10-31,United States,1929.015943438326,8
2011-10-31,Uruguay,1895.6639622332953,9
2011-10-31,Venezuela,1887.4345588477863,10
2011-10-31,New Zealand,1868.4482676032308,11
2011-10-31,Tunisia,1861.7134720085953,12
2011-10-31,Germany,1831.8588367418017,13
2011-10-31,Netherlands,1804.8201592314028,14
2011-10-31,Portugal,1788.4312801876615,15
2011-10-31,Denmark,1756.7232440749387,16
2011-10-31,Algeria,1755.6244206297854,17
2011-10-31,Colombia,1733.6374762543096,18
2011-10-31,Japan,1709.658302761229,19
2011-10-31,Switzerland,1675.8123555029008,20
2011-10-31,Spain,1602.9176818280982,21
2011-10-31,Belgium,1590.5417313756175,22
2011-10-31,Canada,1582.8531338226421,23
2011-10-31,Ecuador,1573.910947248163,24
2011-10-31,Senegal,1557.8621014197745,25
2011-10-31,Peru,1550.8112876053121,26
2011-10-31,Australia,1548.545107931568,27
2011-10-31,Brazil,1520.5526841581031,28
2011-10-31,Italy,1488.5667705659855,29
2011-10-31,United Arab Emirates,1487.3324425391531,30
2011-10-31,South Korea,1473.1472256843244,31
2011-10-31,Panama,1421.7133208129273,32
2011-10-31,Egypt,1407.7528321012726,33
2011-10-31,Nigeria,1393.829938821617,34
2011-10-31,Jamaica,1385.445120491681,35
2011-10-31,Morocco,1371.4192901140707,36
2011-10-31,Saudi Arabia,1337.8337445832499,37
2011-10-31,Mali,1311.1496832359155,38
2011-10-31,Serbia,1276.8488383763652,39
2011-10-31,Cameroon,1267.7911099357643,40
2011-10-31,Argentina,1200.1163304303966,41
2011-10-31,Ivory Coast,1131.890856990626,42
2011-10-31,England,1053.2117061891186,43
2011-10-31,Mexico,1035.1301212824733,44
2011-10-31,Poland,1028.3150783093042,45
2011-10-31,Costa Rica,1012.7306204543306,46
2011-10-31,Ukraine,996.2485170283474,47
2011-10-31,Wales,990.1885314233224,48
2011-11-30,Sweden,2027.5709416515517,1
2011-11-30,France,1984.9659598168846,2
2011-11-30,Qatar,1984.4616013129432,3
2011-11-30,Iraq,1972.7933034917196,4
2011-11-30,Croatia,1963.1727028463783,5
2011-11-30,Chile,1950.3986777800217,6
2011-11-30,Iran,1939.278598401535,7
2011-11-30,United States,1918.598872083908,8
2011-11-30,Uruguay,1903.8982060623987,9
2011-11-30,New Zealand,1886.759496321201,10
2011-11-30,Tunisia,1884.7719410622171,11
2011-11-30,Venezuela,1873.2401088285646,12
2011-11-30,Germany,1839.1623170264716,13
2011-11-30,Netherlands,1804.7922544367707,14
2011-11-30,Portugal,1779.1214873586405,15
2011-11-30,Colombia,1757.2360570923183,16
2011-11-30,Algeria,1756.0164009218022,17
2011-11-30,Denmark,1755.2689708172381,18
2011-11-30,Japan,1718.173560556902,19
2011-11-30,Switzerland,1680.491076911561,20
2011-11-30,Spain,1612.313954211211,21
2011-11-30,Belgium,1579.4700966998903,22
2011-11-30,Canada,1568.3135851561221,23
2011-11-30,Ecuador,1560.815856281717,24
2011-11-30,Peru,1555.508585913987,25
2011-11-30,Senegal,1554.7195014772385,26
2011-11-30,Australia,1533.3656116786935,27
2011-11-30,Brazil,1524.5807661980948,28
2011-11-30,Italy,1495.9785045413882,29
2011-11-30,South Korea,1489.7109779262412,30
2011-11-30,United Arab Emirates,1479.011502164497,31
2011-11-30,Panama,1445.7063292781295,32
2011-11-30,Egypt,1414.8612928765185,33
2011-11-30,Nigeria,1404.3465274904906,34
2011-11-30,Morocco,1392.1306684137817,35
2011-11-30,Jamaica,1371.7146366103648,36
2011-11-30,Saudi Arabia,1333.7093594627743,37
2011-11-30,Mali,1324.7479979656312,38
2011-11-30,Cameroon,1282.4327437464622,39
2011-11-30,Serbia,1268.535385055752,40
2011-11-30,Argentina,1186.8199325055002,41
